"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Point Cloud Generation Using Deep Local Features for Augmented and Mixed Reality Contents","S. Lim; M. Shin; J. Paik","Image Processing and Intelligent System Laboratory, Chung-Ang University, Seoul, Korea; Image Processing and Intelligent System Laboratory, Chung-Ang University, Seoul, Korea; Image Processing and Intelligent System Laboratory, Chung-Ang University, Seoul, Korea","2020 IEEE International Conference on Consumer Electronics (ICCE)","23 Mar 2020","2020","","","1","3","With the commercialization of 5G network and the mounted of 3D sensor such as ToF on smartphones, augmented and mixed reality (AR/MR) technology has attracted increasing attention. AR/MR contents need 3D data in various models to interact with human users. However, creating a 3D model is a complicated and expensive process involving 3D acquisition, 3D reconstruction, and rendering with computer graphics techniques. To solve that problem, we use an autoencoder to extract local information. We then train the latent space in a generative adversarial network (GAN). The GAN takes local context from the latent variable, and then generates a point cloud of various robust shapes. The proposed method can generate a novel 3D model that can significantly save computational load to render AR/MR contents.","2158-4001","978-1-7281-5186-1","10.1109/ICCE46568.2020.9043081","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9043081","Augmented reality (AR);mixed reality (MR);point cloud;generative adversarial network (GAN)","Point cloud compression;Solid modeling;Three-dimensional displays;Shape;Computational modeling;Mixed reality;Generative adversarial networks","augmented reality;feature extraction;image reconstruction;neural nets;rendering (computer graphics);solid modelling;stereo image processing","5G network commercialization;AR-MR contents;rendering;3D reconstruction;3D acquisition;3D sensor;augmented reality contents;latent space;local information extraction;computer graphics techniques;human users;mixed reality technology;smartphones;ToF;mixed reality contents;deep local features;point cloud generation;computational load;GAN;generative adversarial network","","4","","7","IEEE","23 Mar 2020","","","IEEE","IEEE Conferences"
"An Optical See-Through Augmented Reality System with Gesture-Based Interaction","L. Zhen; C. Jing; Z. Zixiang; T. Qiushuo; H. Ningsheng","School of Optoelectronics, Beijing Institute of Technology, Beijing, China; School of Optoelectronics, Beijing Institute of Technology, Beijing, China; School of Optoelectronics, Beijing Institute of Technology, Beijing, China; School of Optoelectronics, Beijing Institute of Technology, Beijing, China; School of Optoelectronics, Beijing Institute of Technology, Beijing, China","2016 International Conference on Virtual Reality and Visualization (ICVRV)","5 Jun 2017","2016","","","447","452","We present an optical see-through augmented reality system. The system features optical see-through calibration, object tracking, virtual scene rendering and gesture interaction. Compared with video see-through augmented reality system, the optical see-through system requires more accurate alignment between the virtual and the real scene. Our system calibration is done using natural feature based calibration method based on SPAAM algorithm. The tracking method is based on RGB-D camera and the gesture interaction is implemented with custom gestures. Finally, we design a test scene and the system achieves the mixture of virtual and real reality in the test scene and meets the accuracy and real-time requirement.","","978-1-5090-5188-5","10.1109/ICVRV.2016.82","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7938237","augmented reality;optical see-through display;gesture interaction;RGB-D Camera","Calibration;Cameras;Resists;Optical imaging;Biomedical optical imaging;Adaptive optics;Holography","augmented reality;calibration;cameras;gesture recognition;natural scenes;object tracking;rendering (computer graphics)","optical see-through augmented reality system;gesture-based interaction;optical see-through calibration;object tracking;virtual scene rendering;real scene;system calibration;natural feature based calibration;SPAAM algorithm;RGB-D camera;test scene;virtual reality;real reality","","3","1","12","IEEE","5 Jun 2017","","","IEEE","IEEE Conferences"
"Aroaro - A Tool for Distributed Immersive Mixed Reality Visualization","F. Beltrán; D. White; J. Geng",The University of Auckland; The University of Auckland; The University of Auckland,"2022 IEEE Conference on Virtual Reality and 3D User Interfaces Abstracts and Workshops (VRW)","20 Apr 2022","2022","","","972","973","In this research demo we present three immersive scenarios on three XR modalities - VR, immersive AR on HoloLens and 2D AR on Android. These scenarios are a network of Harry Potter characters in VR, a map-based visualization of a soldier's history with rich attributes including images and sound on HoloLens, and a visualization of car racing on Android. These visualizations have been created with Aroaro our distributed mixed reality data visualization tool.","","978-1-6654-8402-2","10.1109/VRW55335.2022.00337","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9757464","Augmented reality;Virtual reality;Mixed reality;Data visualization;Immersive analytics;Multi-user;Networks;Human-centered computing;Visualization;Visualization application domains;Visual analytics;Human computer interaction (HCI);Interaction paradigms;Mixed / augmented reality;Human computer interaction","Three-dimensional displays;Conferences;Data visualization;Mixed reality;History;Automobiles;X reality","Android (operating system);augmented reality;data visualisation","distributed immersive mixed reality visualization;HoloLens;Android;Harry Potter characters;map-based visualization;rich attributes;XR modalities;soldiers history;distributed mixed reality data visualization tool;Aroaro","","","","7","IEEE","20 Apr 2022","","","IEEE","IEEE Conferences"
"Workshop on Creativity in Designing with & for Mixed Reality","J. Verlinden; D. Aschenbrenner; S. Lukosh",University of Antwerp; Delft University of Technology; Delft University of Technology,"2018 IEEE International Symposium on Mixed and Augmented Reality Adjunct (ISMAR-Adjunct)","29 Apr 2019","2018","","","314","314","Although developments in devices and software are maturing towards novel Mixed Reality systems, there is too little connection to the design field. Especially if AR is combined with other “smart” technologies (internet of things), perspectives shift from merely technical characteristics and quantifiable human factors to more complex UX scenarios. Although there are other special interest groups/conferences that in part cover this theme (CHI, IUI, UIST), we would think that ISMAR is a better venue in connecting the graphics/tracking community with design researchers. We also would like to address the lack of software engineering skills with design students/professionals. How can we bridge these disciplines and silos of innovation? This workshop invites both industrial and academic participants to contribute to this debate, first of all by submitting extended abstracts that cover case studies, best practices and challenges in design for/with AR. To cater for a design debate, we strongly encourage submissions of annotated artworks/3D scenes/pictures/floorplans as well as more traditional papers. Position papers should be 2-6 pages long, submitted in PDF format and formatted using the ISMAR 2018 paper template available from https://ismar2018.org/guidelines_submission/index.html. Papers will be peer-reviewed and after acceptance be published in the adjunct proceedings or ISMAR. During the workshop papers will be presented/demonstrations as short presentations. Submissions should not be anonymized and the author names and affiliations should be displayed on the first page. At least one author of each accepted paper must attend the workshop and register for at least one day of the conference. All accepted papers workshop's papers will be published in the ISMAR 2018 Adjunct Proceedings.","","978-1-5386-7592-2","10.1109/ISMAR-Adjunct.2018.00093","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8699272","","Conferences;Augmented reality;Creativity;Software;Internet of Things;Human factors","augmented reality;computer graphics;human factors;Internet;Internet of Things;software engineering;user interfaces","creativity;smart technologies;design researchers;software engineering skills;mixed reality systems;human factors;tracking community;augmented reality;graphics community;Internet of things","","","","0","IEEE","29 Apr 2019","","","IEEE","IEEE Conferences"
"X-portal: Mixed reality for body engagement in new first person game experience","H. Sung; C. -M. Wang","Doctoral Program, Graduate School of Design, Douliu City, Yunlin County, Taiwan (R.O.C.); Doctoral Program, Graduate School of Design, Douliu City, Yunlin County, Taiwan (R.O.C.)","2018 IEEE International Conference on Applied System Invention (ICASI)","25 Jun 2018","2018","","","1073","1074","In recent years, Augmented Reality (AR) based mobile games have become popular among players. It is Important how to merge virtual content and the real space, let the players intuitively immerse the interaction. This paper presents a “X-Portal” prototype that uses the plane detection technology to create the portal between the real space and game scene. The user plays first-person shooting mo bile game, which is including physical movements (e.g. walking, squatting, jumping) through between real and virtual space. Furthermore, player can interactive with game character. In addition, we apply the system to war simulation first-person mobile game practicing, our preliminary study has shown that the proposed “X-Portal” prototype can provide players with the body experience more intuitive, enhance the sense of immersion. The principal contribution of our research is to provide a novel approach for Augmented Reality mobile game, which extends our Body Engagement and supports new immersive experience.","","978-1-5386-4342-6","10.1109/ICASI.2018.8394463","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8394463","Augmented Reality;Body Engagement;Portal;Mixed Reality","Games;Land mobile radio;Augmented reality;Portals;Cameras;Prototypes","augmented reality;computer games;human factors;mobile computing","body experience;body engagement;Mixed reality;mobile games;X-Portal prototype;game scene;physical movements;war simulation first-person;first-person shooting mobile game;first-person mobile game;first person game experience;Augmented Reality","","2","","8","IEEE","25 Jun 2018","","","IEEE","IEEE Conferences"
"Using children's developmental psychology to guide augmented-reality design and usability","I. Radu; B. MacIntyre",Georgia Institute of Technology; Georgia Institute of Technology,"2012 IEEE International Symposium on Mixed and Augmented Reality (ISMAR)","7 Jan 2013","2012","","","227","236","Augmented reality (AR) designers have great potential to enrich children's lives through AR experiences in education and entertainment. A significant difficulty in designing for children is that tremendous physical and cognitive development occurs across the first 10 years of life, and the changes in children's capabilities and limitations impact how these users respond to AR designs. Currently, little is known about how developmental changes relate to AR designs, or what AR designs are effective for young children. In this work, we focus on children 6–9 years old, presenting several concepts from developmental psychology and discussing how these relate to AR designs. Specifically, we investigate children's skills in the categories of motor abilities, spatial cognition, attention, logic and memory, and we discuss the relationship of these skills to current and hypothetical AR designs. Through this work, we intend to strengthen the field's understanding of AR usability and design, resulting in the generation of effective AR experiences for young users.","","978-1-4673-4662-7","10.1109/ISMAR.2012.6402561","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6402561","Augmented Reality;Children;Psychology;Interaction Design;Mixed Reality","Games;Augmented reality;Psychology;Cameras;Guidelines;Performance evaluation;Muscles","augmented reality;human factors;psychology;software reusability","children developmental psychology;augmented-reality design;augmented-reality usability;AR experiences;education;entertainment;physical development;cognitive development;AR designs;children skills;motor abilities;spatial cognition;attention;logic;memory","","31","","50","IEEE","7 Jan 2013","","","IEEE","IEEE Conferences"
"Vibro-tactile Feedback for Dial Interaction using an Everyday Object in Augmented Reality","M. Greenslade; A. Clark; Z. Chen; S. Lukosch","HIT Lab NZ University of Canterbury; School of Product Design University of Canterbury; School of Psychology, Speech and Hearing University of Canterbury; HIT Lab NZ University of Canterbury","2023 IEEE Conference on Virtual Reality and 3D User Interfaces Abstracts and Workshops (VRW)","1 May 2023","2023","","","909","910","Interaction using everyday objects offer a compelling alternative to gesture and dedicated controller interaction in augmented real-ity. However, unlike dedicated controllers, everyday objects cannot provide active haptic feedback. To explore active feedback with everyday objects, a within-subjects study was conducted with n = 28 participants, using a flowerpot enhanced with vibro-tactile feedback to perform dial interactions and comparing four conditions based on the inclusion and exclusion of audio and haptic feedback. No significant differences between conditions were found for task com-pletion time or accuracy, however measurements of immersion and user preference were higher for the conditions that included haptic feedback.","","979-8-3503-4839-2","10.1109/VRW58643.2023.00297","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10108653","Human-centered computing—Human computer interaction (HCI)—Interaction devices—Haptic devices, Human-centered computing—Human computer interaction (HCI)—Interaction paradigms—Mixed / augmented reality;Human-centered computing—Human computer interaction (HCI)—HCI design and evaluation methods—User studies;User studies;Augmented Reality;Haptic Feedback;Everyday Objects","Three-dimensional displays;Atmospheric measurements;Design methodology;Conferences;User interfaces;Particle measurements;Time measurement","augmented reality;cloud computing;feedback;haptic interfaces;mobile computing","active feedback;active haptic feedback;augmented real-ity;augmented reality;dedicated controller interaction;dedicated controllers;dial interaction;everyday object;gesture;vibro-tactile feedback","","","","6","IEEE","1 May 2023","","","IEEE","IEEE Conferences"
"Augmented Reality for Urban Skills Training","D. G. Brown; J. T. Coyne; R. Stripling","U.S. Naval Research Laboratory, USA; U.S. Naval Research Laboratory, USA; Strategic Analysis, Inc., USA","IEEE Virtual Reality Conference (VR 2006)","7 Aug 2006","2006","","","249","252","Warfighters develop and maintain their skills through training. Since fully-manned live training in the real world is often too expensive (by many measures), scientists have developed many types of training systems ranging from classroom sessions to those using virtual reality. Recently, researchers have used augmented reality (AR) to insert virtual entities into the real world, attempting to create a low cost, repeatable, and effective substitute for fully-manned live training. However, very little evaluation of the effectiveness of AR for training has been performed. We performed a pilot study to evaluate the use of wearable AR in teaching urban skills, specifically, room clearing in teams. Eight teams of two were briefed on room clearing techniques, given hands-on instruction, and then allowed to practice those techniques with or without the AR system. After this instructional period, subjects performed several room clearing scenarios against real people using infrared-based practice weapons that logged the number of hits on the subjects and the enemy and neutral forces. During these trials, a subject matter expert evaluated how well the subjects applied the room-clearing techniques. In this paper, we describe the pilot study in more detail, including the hardware and software testbed, and then provide an analysis of the results of the pilot study.","2375-5334","1-4244-0224-7","10.1109/VR.2006.28","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1667652","augmented reality;training;evaluation","Augmented reality;Virtual reality;Performance evaluation;Military computing;Education;Weapons;Computer applications;Testing;Control systems;Prototypes","","augmented reality;training;evaluation","","11","","6","IEEE","7 Aug 2006","","","IEEE","IEEE Conferences"
"Distant Hand Interaction Framework in Augmented Reality","J. Ugarte; N. Norouzi; A. Erickson; G. Bruder; G. Welch",University of Central Florida; University of Central Florida; University of Central Florida; University of Central Florida; University of Central Florida,"2022 IEEE Conference on Virtual Reality and 3D User Interfaces Abstracts and Workshops (VRW)","20 Apr 2022","2022","","","962","963","Recent augmented reality (AR) head-mounted displays support shared experiences among multiple users in real physical spaces. While previous research looked at different embodied methods to enhance interpersonal communication cues, so far, less research looked at distant interaction in AR and, in particular, distant hand communication, which can open up new possibilities for scenarios, such as large-group collaboration. In this demonstration, we present a research framework for distant hand interaction in AR, including mapping techniques and visualizations. Our techniques are inspired by virtual reality (VR) distant hand interactions, but had to be adjusted due to the different context in AR and limited knowledge about the physical environment. We discuss different techniques for hand communication, including deictic pointing at a distance, distant drawing in AR, and distant communication through symbolic hand gestures.","","978-1-6654-8402-2","10.1109/VRW55335.2022.00332","National Science Foundation(grant numbers:1564065); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9757391","Human-centered computing;Human computer interaction (HCI);Interaction paradigms;Augmented reality","Visualization;Three-dimensional displays;Head-mounted displays;Conferences;Collaboration;User interfaces;Planning","augmented reality;gesture recognition;groupware;helmet mounted displays;virtual reality","distant hand communication;research framework;virtual reality;distant drawing;distant communication;symbolic hand gestures;distant hand interaction framework;recent augmented reality head-mounted displays;shared experiences;multiple users;physical spaces;different embodied methods;interpersonal communication cues;distant interaction;particular hand communication","","","","4","IEEE","20 Apr 2022","","","IEEE","IEEE Conferences"
"Virtual Reality in Physical Mirrors","S. Woo; T. Aoki; H. Mitake; N. Hashimoto; M. Sato","Precision and Intelligence Laboratory, Tokyo Institute of Technology, Japan; Precision and Intelligence Laboratory, Tokyo Institute of Technology, Japan; Precision and Intelligence Laboratory, Tokyo Institute of Technology, Japan; Precision and Intelligence Laboratory, Tokyo Institute of Technology, Japan; Precision and Intelligence Laboratory, Tokyo Institute of Technology, Japan","2009 IEEE Virtual Reality Conference","7 Apr 2009","2009","","","239","240","Sometimes, mirrors provide illusions that distort physical laws. In these methods, the illusions become ""real"" as your visual, tactile, and auditory senses are immersed in the world inside the mirror. Our methods allows you to experience a mirror illusion through three modalities of feedback (visual, haptic, and auditory) and perceive a boundary less transition between the real world and the world inside the mirror. This approach is expected to open new possibilities for using mirrors in the fields of media art or virtual reality.","2375-5334","978-1-4244-3943-0","10.1109/VR.2009.4811034","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4811034","Interactive Interface with Physical Properties;Augmented Reality Perspective;H.5.2 [Information Interfaces and Presentation]: User Interface-Interaction styles;H.5.1 [Information Interfaces and Presentation]: Multimedia Information Systems-Artificial;augmented;and virtual realities","Virtual reality;Mirrors;Feedback;Reflection;Gravity;Haptic interfaces;Art;Laboratories;Augmented reality;Multimedia systems","user interfaces;virtual reality","virtual reality;physical mirrors;mirror illusion;user interfaces","","","","2","IEEE","7 Apr 2009","","","IEEE","IEEE Conferences"
"Augmented Reality for Warehouse: Aid System for Foreign Workers","A. Albawaneh; V. Agnihothram; J. Wu; G. Singla; H. Kim","School of Engineering and Computer Science, Oakland University, USA; School of Engineering and Computer Science, Oakland University, USA; School of Engineering and Computer Science, Oakland University, USA; School of Engineering and Computer Science, Oakland University, USA; School of Engineering and Computer Science, Oakland University, USA","2023 IEEE Conference on Virtual Reality and 3D User Interfaces Abstracts and Workshops (VRW)","1 May 2023","2023","","","432","433","Order picking in inventory warehouses is one of the challenging tasks, especially for foreign workers due to language barriers found in current order picking instructions. To address this challenge, we took the user-centered design approach and developed an augmented reality (AR) aid system using a head-worn display (HWD). Unlike most AR warehouse aid systems that present icons or texts on fixed locations of the displays, we directly overlaid visual symbols atop the real-world to better guide foreign workers' tasks. Our pilot user study demonstrated the potential of the proposed system in improving user performance, perceived safety, and usability as compared to one of the current practices for order picking, verbal instructions. This work highlights the importance of the user-centered design of AR solutions that bridge the gap between end-users and available technologies in warehouses. The proposed AR job aid system could be developed further to support more complex warehouse tasks.","","979-8-3503-4839-2","10.1109/VRW58643.2023.00093","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10108845","Augmented reality;Human-computer interaction;User interface application;Warehouse;H.5 [Information Interfaces and Presentation]: H.5.1: Multimedia Information Systems - Artificial;Augmented;Virtual Realities","Visualization;Three-dimensional displays;User centered design;Symbols;User interfaces;Safety;Proposals","augmented reality;ergonomics;inventory management;order picking;personnel;production engineering computing;user centred design","AR job aid system;augmented reality aid system;foreign workers;head-worn display;inventory warehouses;language barriers;order picking instructions;user performance;user-centered design;visual symbols","","","","6","IEEE","1 May 2023","","","IEEE","IEEE Conferences"
"Ar in VR: Simulating Infrared Augmented Vision","F. Lahoud; S. Susstrunk","School of Computer and Communication Sciences EPFL, Switzerland; School of Computer and Communication Sciences EPFL, Switzerland","2018 25th IEEE International Conference on Image Processing (ICIP)","6 Sep 2018","2018","","","3893","3897","Developing an augmented reality (AR) system involves multiple algorithms such as image fusion, camera synchronization and calibration, and brightness control, each of them having diverse parameters. This abundance of settings, while allowing for many features, is detrimental to developers as they try to navigate between different combinations and pick the most suitable towards their application. Additionally, the temporally inconsistent nature of the real world makes it hard to build reproducible scenarios for testing and comparison. To help address these issues, we develop a virtual reality (VR) environment that allows simulating a variety of AR configurations”. We show the advantages of AR simulation in virtual reality, demonstrate an image fusion AR system and conduct an experiment to compare different fusion methods.","2381-8549","978-1-4799-7061-2","10.1109/ICIP.2018.8451811","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8451811","augmented reality;virtual reality;augmented vision;image fusion;simulation;infrared","Image fusion;Solid modeling;Image color analysis;Cameras;Temperature;Augmented reality;Testing","augmented reality;calibration;cameras;image fusion;infrared imaging","augmented reality system;image fusion;camera synchronization;calibration;brightness control;virtual reality environment;AR simulation;fusion methods;infrared augmented vision","","5","","21","IEEE","6 Sep 2018","","","IEEE","IEEE Conferences"
"LUMAR: A Hybrid Spatial Display System for 2D and 3D Handheld Augmented Reality","A. Olwal; A. Henrysson","School of Computer Science and Communication, KTH (Royal Institute of Technology), Stockholm, Sweden; ITN, Campus Norrköping, VITA, Linköping University, Norrkoping, Sweden","17th International Conference on Artificial Reality and Telexistence (ICAT 2007)","2 Jan 2008","2007","","","63","70","LUMAR is a hybrid system for spatial displays, allowing cell phones to be tracked in 2D and 3D through combined egocentric and exocentric techniques based on the LightSense and UMAR frameworks. LUMAR differs from most other spatial display systems based on mobile phones with its three-layered information space. The hybrid spatial display system consists of printed matter that is augmented with context-sensitive, dynamic 2D media when the device is on the surface, and with overlaid 3D visualizations when it is held in mid-air.","","0-7695-3056-7","10.1109/ICAT.2007.13","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4414617","Spatially aware;portable;mobile;handheld;cell;phone;augmented reality;mixed reality;ubiquitous.","Three dimensional displays;Two dimensional displays;Augmented reality;Cameras;Cellular phones;Handheld computers;Personal digital assistants;Computer vision;Computer displays;Virtual reality","augmented reality;computer displays;mobile computing","hybrid spatial display system;3D handheld augmented reality;2D handheld augmented reality;cell phone;egocentric technique;exocentric technique;mobile phone;ubiquitous mobile augmented reality","","2","","12","IEEE","2 Jan 2008","","","IEEE","IEEE Conferences"
"Augmented Cues Facilitate Learning Transfer from Virtual to Real Environments","N. Cooper; F. Milella; I. Cant; C. Pinto; M. White; G. Meyer",University of Liverpool; Virtual Engineering Centre; Virtual Engineering Centre; Virtual Engineering Centre; University of Liverpool; University of Liverpool,"2016 IEEE International Symposium on Mixed and Augmented Reality (ISMAR-Adjunct)","2 Feb 2017","2016","","","194","198","The aim of this study was to investigate whether augmented cues that have previously been shown to enhance performance and user satisfaction in VR training translate into performance improvements in real environments. Subjects were randomly allocated into 3 groups. Group 1 were trained to perform a real tyre change, group 2 were trained in a conventional VR setting, while group 3 were trained in VR with augmented cues. After training participants were tested on a real tyre change task. Overall time to completion was recorded as objective measure; subjective ratings of presence, perceived workload and discomfort were recorded using questionnaires. The performances of the three groups were compared. Overall, participants who received VR training performed significantly faster on the real task than participants who completed the real tyre change only. The difference between the virtual reality training groups was found to be not significant. However, participants who were trained with augmented cues performed the real tyre change with fewer errors than participants in the minimal cues training group. Systematic differences in subjective ratings that reflected objective performance were also observed.","","978-1-5090-3740-7","10.1109/ISMAR-Adjunct.2016.0075","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7836496","virtual reality;training transfer;multisensory feedback;augmented cues;performance;presence;workload;simulation sickness","Training;Solid modeling;Virtual reality;Atmospheric measurements;Particle measurements;Computational modeling;Wheels","augmented reality;computer based training","augmented cues;learning transfer;virtual environments;real environments;VR training","","9","","31","IEEE","2 Feb 2017","","","IEEE","IEEE Conferences"
"JomAR: Reality Purchasing Experiences","J. R. Prasojo; P. S. JosephNg; K. Y. Phan; J. T. Lim","ICSDI, UCSI University, Malaysia; ICSDI, UCSI University, Malaysia; FICT, Universiti Tunku Abdul Rahman, Malaysia; FICT, Universiti Tunku Abdul Rahman, Malaysia","2021 IEEE 4th International Conference on Computing, Power and Communication Technologies (GUCON)","2 Nov 2021","2021","","","1","6","In the modern world, online shopping is a common activity that people do. They buy all things even large-size products such as furniture. People used to measure the product traditionally using a tape measure. However, people can take advantage of virtual reality products such as augmented reality. This study used a mixed methodology involving 105 respondents. The augmented reality will have the benefit to reduce the cost since the customer does not need to measure traditionally and to increase efficiency to buy the product. Additionally, the customer will have more trust in the seller. The augmented reality can help users to understand the product and match the product with the user's surroundings. This augmented reality will potentially grow and adapt to the user needs as the user might explore more with the image projection.","","978-1-7281-9951-1","10.1109/GUCON50781.2021.9573999","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9573999","Augmented Reality;Furniture;Virtual;Online Shopping;Mobile Shopping","Costs;Conferences;Clothing;Communications technology;Mobile applications;Electronic commerce;Augmented reality","augmented reality;electronic commerce;furniture;Internet;purchasing;retail data processing;virtual reality","reality purchasing experiences;large-size products;tape measure;virtual reality products;augmented reality","","1","","50","IEEE","2 Nov 2021","","","IEEE","IEEE Conferences"
"Projector robot for augmented children's play","J. -g. Ahn; H. Yang; G. J. Kim; N. Kim; K. Choi; H. Yeon; E. Hyun; M. Jo; J. Han","Korea University, Seongbuk-gu, Seoul, KR; Korea University, Seongbuk-gu, Seoul, KR; Korea University, Seongbuk-gu, Seoul, KR; Dept. of Game Engineering, Dongui University, Busan, Korea; Sungkyunkwan University, Jongno-gu, Seoul, KR; Sungkyunkwan University, Jongno-gu, Seoul, KR; Sungkyunkwan University, Jongno-gu, Seoul, KR; Cheongju National University of Education, Cheongju, Chungcheongbuk-do, KR; Cheongju National University of Education, Cheongju, Chungcheongbuk-do, KR","2011 6th ACM/IEEE International Conference on Human-Robot Interaction (HRI)","27 Aug 2012","2011","","","27","27","Participating in a play is one of integral curriculum for young children at nurseries and kindergartens. At the same time, it is not very easy to successfully run and manage a play for young children due to their low age and immaturity. We are exploring the use of a robot and augmented reality (AR) technology to assist the nursery teachers in hopes to alleviate the difficult and complicated task of running the play, and also as a way to increase the learning effect by promoting the concentration and immersion (by the presence of the robot and novelty of the augmented display) [1, 2, 3]. We have devised a semi-autonomous remote-controlled projector robot with the capabilities of background projection and control, generating the synthesized augmented view, camera/movement control, producing story narration and various special effects (See Figure 1). We have recently deployed the robot assistant for a play (`Three Little Pigs') at an actual nursery to observe and investigate various aspects of human robot interaction. For instance, the robot interacts with the actors on stage, leading and guiding them by showing (with small display on the robot) the synthesized augmented view, script guidance, and putting forth and changing the backdrop projection. It also assumes the role of the “camera man” and may instigate minute interplay with the actor as it zooms in and out on actors (by remote control). Our initial observation indicated that the use of the robot and AR indeed exhibited very high potential in drawing the attention of the children and enhancing the educational effect, but required the right amount of autonomy and external control and an intuitive interface.","2167-2148","978-1-4673-4395-4","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6281337","Human Robot Interaction;Projector Robot;Augmented Reality;Teaching Assistant Robot","Robots;Educational institutions;Human robot interaction;Abstracts;Augmented reality;Cameras","augmented reality;control engineering computing;control engineering education;human-robot interaction;optical projectors;telerobotics","augmented children play;augmented reality technology;AR technology;augmented display;semiautonomous remote-controlled projector robot;background projection;synthesized augmented view generation;camera-movement control;story narration;Three Little Pigs;human robot interaction;script guidance;backdrop projection","","","","","","27 Aug 2012","","","IEEE","IEEE Conferences"
"Photo-shoot localization of a mobile camera based on registered frame data of virtualized reality models","K. Makita; J. Nishida; T. Ishikawa; T. Okuma; M. Kourogi; T. Vincent; L. Nigay; J. Yamashita; H. Kuzuoka; T. Kurata","AIST, Japan; ZENRIN DataCom, Japan; AIST, Japan; AIST, Japan; AIST, Japan; Université J. Fourier, France; Université J. Fourier, France; Univ. of Tsukuba, Japan; Univ. of Tsukuba, Japan; AIST, Japan","2013 IEEE International Symposium on Mixed and Augmented Reality (ISMAR)","23 Dec 2013","2013","","","273","274","This paper presents a study of a method for estimating the position and orientation of a photo-shoot in indoor environments for augmented reality applications. Our proposed localization method is based on registered frame data of virtualized reality models, which are photos with known photo-shoot positions and orientations, and depth data. Because registered frame data are secondary product of modeling process, additional works are not necessary to create registered frame data especially for the localization. In the method, a photo taken by a mobile camera is compared to registered frame data for the localization. Since registered frame data are linked with photo-shoot position, orientation, and depth data, 3D coordinates of each pixel on the photo of registered frame data is available. We conducted experiments with employing five techniques of the estimation for comparative evaluations.","","978-1-4799-2869-9","10.1109/ISMAR.2013.6671801","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6671801","","Cameras;Image edge detection;Data models;Feature extraction;Estimation;Mobile communication;Solid modeling","augmented reality;cameras;pose estimation","photo-shoot localization;mobile camera;registered frame data;virtualized reality models;position estimation;augmented reality;3D coordinates","","2","","11","IEEE","23 Dec 2013","","","IEEE","IEEE Conferences"
"Simulation of Augmented Telerobotic Operation","Y. S. Park; X. Zhao; S. Korthals","Nuclear Engineering Division, Argonne National Laboratory, IL; Nuclear Engineering Division, Argonne National Laboratory, IL; Nuclear Engineering Division, Argonne National Laboratory, IL","2014 International Symposium on Optomechatronic Technologies","11 Jun 2015","2014","","","242","246","This paper presents an augmented reality system which facilitates user interactive simulation of teleoperation of robotic systems. Leveraging the recent advances in augmented reality and 3D sensing and modeling technologies, the system facilitates various concepts of enhanced teleoperation, including virtual fixture, teleautonomy, and augmented teleoperation. A series of test operations was made using the virtual simulator, which demonstrated the potential benefits of the use of augmented reality technique for enhancement of teleoperation performance.","","978-1-4673-6752-3","10.1109/ISOT.2014.65","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7119429","teleoperation;simulator;augmented reality;virtual fixtures;3D sensing and modeling","Fixtures;Robot sensing systems;Haptic interfaces;Augmented reality;Three-dimensional displays","augmented reality;telerobotics;user interfaces","virtual simulator;augmented teleoperation;teleautonomy;virtual fixture;3D sensing;user interactive simulation;augmented reality system;augmented telerobotic operation simulation","","3","","11","IEEE","11 Jun 2015","","","IEEE","IEEE Conferences"
